date,demand_pressure_index,hotel_occupancy_rate,occupancy_norm,temp_avg,precip_mm,is_rainy,is_hot,is_cold,day_name,week_of_year,month,month_name,season,is_weekend,is_fri_sat,is_holiday,holiday_name
2023-07-20,73.31232858581247,0.7791199055553568,0.707808214645312,21.3,0.0,0,0,0,Thursday,29,7,July,Summer,0,0,0,
2023-07-21,79.31232858581248,0.7791199055553568,0.707808214645312,21.3,0.0,0,0,0,Friday,29,7,July,Summer,0,1,0,
2023-07-22,85.31232858581248,0.7791199055553568,0.707808214645312,21.7,0.0,0,0,0,Saturday,29,7,July,Summer,1,1,0,
2023-07-23,79.31232858581248,0.7791199055553568,0.707808214645312,21.3,0.0,0,0,0,Sunday,29,7,July,Summer,1,0,0,
2023-07-24,73.31232858581247,0.7791199055553568,0.707808214645312,21.7,0.2,0,0,0,Monday,30,7,July,Summer,0,0,0,
2023-07-25,73.31232858581247,0.7791199055553568,0.707808214645312,20.7,0.0,0,0,0,Tuesday,30,7,July,Summer,0,0,0,
2023-07-26,73.31232858581247,0.7791199055553568,0.707808214645312,22.8,0.0,0,0,0,Wednesday,30,7,July,Summer,0,0,0,
2023-07-27,73.31232858581247,0.7791199055553568,0.707808214645312,21.3,0.0,0,0,0,Thursday,30,7,July,Summer,0,0,0,
2023-07-28,79.31232858581248,0.7791199055553568,0.707808214645312,22.6,0.0,0,0,0,Friday,30,7,July,Summer,0,1,0,
2023-07-29,85.31232858581248,0.7791199055553568,0.707808214645312,23.1,0.1,0,0,0,Saturday,30,7,July,Summer,1,1,0,
2023-07-30,79.31232858581248,0.7791199055553568,0.707808214645312,22.8,0.0,0,0,0,Sunday,30,7,July,Summer,1,0,0,
2023-07-31,73.31232858581247,0.7791199055553568,0.707808214645312,22.1,0.0,0,0,0,Monday,31,7,July,Summer,0,0,0,
2023-08-01,75.09134626004605,0.7979069519855211,0.7522836565011515,23.8,0.0,0,0,0,Tuesday,31,8,August,Summer,0,0,0,
2023-08-02,75.09134626004605,0.7979069519855211,0.7522836565011515,23.5,0.1,0,0,0,Wednesday,31,8,August,Summer,0,0,0,
2023-08-03,75.09134626004605,0.7979069519855211,0.7522836565011515,21.2,0.0,0,0,0,Thursday,31,8,August,Summer,0,0,0,
2023-08-04,81.09134626004607,0.7979069519855211,0.7522836565011515,23.1,0.0,0,0,0,Friday,31,8,August,Summer,0,1,0,
2023-08-05,81.09134626004607,0.7979069519855211,0.7522836565011515,27.6,0.0,0,1,0,Saturday,31,8,August,Summer,1,1,0,
2023-08-06,75.09134626004605,0.7979069519855211,0.7522836565011515,29.9,0.0,0,1,0,Sunday,31,8,August,Summer,1,0,0,
2023-08-07,69.09134626004607,0.7979069519855211,0.7522836565011515,29.2,0.0,0,1,0,Monday,32,8,August,Summer,0,0,0,
2023-08-08,75.09134626004605,0.7979069519855211,0.7522836565011515,22.8,0.0,0,0,0,Tuesday,32,8,August,Summer,0,0,0,
2023-08-09,75.09134626004605,0.7979069519855211,0.7522836565011515,22.6,0.0,0,0,0,Wednesday,32,8,August,Summer,0,0,0,
2023-08-10,75.09134626004605,0.7979069519855211,0.7522836565011515,23.5,0.0,0,0,0,Thursday,32,8,August,Summer,0,0,0,
2023-08-11,81.09134626004607,0.7979069519855211,0.7522836565011515,24.7,0.0,0,0,0,Friday,32,8,August,Summer,0,1,0,
2023-08-12,87.09134626004607,0.7979069519855211,0.7522836565011515,24.5,0.0,0,0,0,Saturday,32,8,August,Summer,1,1,0,
2023-08-13,81.09134626004607,0.7979069519855211,0.7522836565011515,21.6,0.0,0,0,0,Sunday,32,8,August,Summer,1,0,0,
2023-08-14,75.09134626004605,0.7979069519855211,0.7522836565011515,21.8,0.0,0,0,0,Monday,33,8,August,Summer,0,0,0,
2023-08-15,84.09134626004607,0.7979069519855211,0.7522836565011515,22.2,0.0,0,0,0,Tuesday,33,8,August,Summer,0,0,1,Assunção de Nossa Senhora
2023-08-16,75.09134626004605,0.7979069519855211,0.7522836565011515,21.4,0.0,0,0,0,Wednesday,33,8,August,Summer,0,0,0,
2023-08-17,75.09134626004605,0.7979069519855211,0.7522836565011515,22.4,0.0,0,0,0,Thursday,33,8,August,Summer,0,0,0,
2023-08-18,81.09134626004607,0.7979069519855211,0.7522836565011515,21.7,0.2,0,0,0,Friday,33,8,August,Summer,0,1,0,
2023-08-19,87.09134626004607,0.7979069519855211,0.7522836565011515,23.5,0.1,0,0,0,Saturday,33,8,August,Summer,1,1,0,
2023-08-20,75.09134626004605,0.7979069519855211,0.7522836565011515,25.7,0.0,0,1,0,Sunday,33,8,August,Summer,1,0,0,
2023-08-21,69.09134626004607,0.7979069519855211,0.7522836565011515,27.6,0.0,0,1,0,Monday,34,8,August,Summer,0,0,0,
2023-08-22,69.09134626004607,0.7979069519855211,0.7522836565011515,27.0,0.0,0,1,0,Tuesday,34,8,August,Summer,0,0,0,
2023-08-23,69.09134626004607,0.7979069519855211,0.7522836565011515,27.0,0.0,0,1,0,Wednesday,34,8,August,Summer,0,0,0,
2023-08-24,69.09134626004607,0.7979069519855211,0.7522836565011515,25.9,0.0,0,1,0,Thursday,34,8,August,Summer,0,0,0,
2023-08-25,81.09134626004607,0.7979069519855211,0.7522836565011515,24.5,0.0,0,0,0,Friday,34,8,August,Summer,0,1,0,
2023-08-26,87.09134626004607,0.7979069519855211,0.7522836565011515,21.5,0.0,0,0,0,Saturday,34,8,August,Summer,1,1,0,
2023-08-27,81.09134626004607,0.7979069519855211,0.7522836565011515,20.8,0.0,0,0,0,Sunday,34,8,August,Summer,1,0,0,
2023-08-28,75.09134626004605,0.7979069519855211,0.7522836565011515,21.3,0.0,0,0,0,Monday,35,8,August,Summer,0,0,0,
2023-08-29,75.09134626004605,0.7979069519855211,0.7522836565011515,21.2,0.0,0,0,0,Tuesday,35,8,August,Summer,0,0,0,
2023-08-30,75.09134626004605,0.7979069519855211,0.7522836565011515,21.4,0.0,0,0,0,Wednesday,35,8,August,Summer,0,0,0,
2023-08-31,75.09134626004605,0.7979069519855211,0.7522836565011515,22.4,0.0,0,0,0,Thursday,35,8,August,Summer,0,0,0,
2023-09-01,89.16942721389336,0.8832143011730078,0.9542356803473337,21.3,0.0,0,0,0,Friday,35,9,September,Autumn,0,1,0,
2023-09-02,95.16942721389334,0.8832143011730078,0.9542356803473337,20.5,0.6,0,0,0,Saturday,35,9,September,Autumn,1,1,0,
2023-09-03,80.16942721389336,0.8832143011730078,0.9542356803473337,19.5,8.9,1,0,0,Sunday,35,9,September,Autumn,1,0,0,
2023-09-04,74.16942721389334,0.8832143011730078,0.9542356803473337,18.5,15.6,1,0,0,Monday,36,9,September,Autumn,0,0,0,
2023-09-05,74.16942721389334,0.8832143011730078,0.9542356803473337,20.2,3.1,1,0,0,Tuesday,36,9,September,Autumn,0,0,0,
2023-09-06,83.16942721389336,0.8832143011730078,0.9542356803473337,20.5,0.1,0,0,0,Wednesday,36,9,September,Autumn,0,0,0,
2023-09-07,83.16942721389336,0.8832143011730078,0.9542356803473337,21.4,0.7,0,0,0,Thursday,36,9,September,Autumn,0,0,0,
2023-09-08,80.16942721389336,0.8832143011730078,0.9542356803473337,21.1,9.3,1,0,0,Friday,36,9,September,Autumn,0,1,0,
2023-09-09,86.16942721389334,0.8832143011730078,0.9542356803473337,20.7,1.8,1,0,0,Saturday,36,9,September,Autumn,1,1,0,
2023-09-10,80.16942721389336,0.8832143011730078,0.9542356803473337,19.5,7.0,1,0,0,Sunday,36,9,September,Autumn,1,0,0,
2023-09-11,83.16942721389336,0.8832143011730078,0.9542356803473337,20.1,0.2,0,0,0,Monday,37,9,September,Autumn,0,0,0,
2023-09-12,74.16942721389334,0.8832143011730078,0.9542356803473337,20.3,2.0,1,0,0,Tuesday,37,9,September,Autumn,0,0,0,
2023-09-13,83.16942721389336,0.8832143011730078,0.9542356803473337,22.6,0.0,0,0,0,Wednesday,37,9,September,Autumn,0,0,0,
2023-09-14,83.16942721389336,0.8832143011730078,0.9542356803473337,24.1,0.0,0,0,0,Thursday,37,9,September,Autumn,0,0,0,
2023-09-15,80.16942721389336,0.8832143011730078,0.9542356803473337,21.1,1.4,1,0,0,Friday,37,9,September,Autumn,0,1,0,
2023-09-16,86.16942721389334,0.8832143011730078,0.9542356803473337,20.4,1.2,1,0,0,Saturday,37,9,September,Autumn,1,1,0,
2023-09-17,80.16942721389336,0.8832143011730078,0.9542356803473337,19.6,8.1,1,0,0,Sunday,37,9,September,Autumn,1,0,0,
2023-09-18,83.16942721389336,0.8832143011730078,0.9542356803473337,19.3,0.2,0,0,0,Monday,38,9,September,Autumn,0,0,0,
2023-09-19,83.16942721389336,0.8832143011730078,0.9542356803473337,19.5,0.0,0,0,0,Tuesday,38,9,September,Autumn,0,0,0,
2023-09-20,83.16942721389336,0.8832143011730078,0.9542356803473337,18.9,0.0,0,0,0,Wednesday,38,9,September,Autumn,0,0,0,
2023-09-21,74.16942721389334,0.8832143011730078,0.9542356803473337,20.2,3.1,1,0,0,Thursday,38,9,September,Autumn,0,0,0,
2023-09-22,89.16942721389336,0.8832143011730078,0.9542356803473337,18.7,0.4,0,0,0,Friday,38,9,September,Autumn,0,1,0,
2023-09-23,95.16942721389334,0.8832143011730078,0.9542356803473337,19.7,0.0,0,0,0,Saturday,38,9,September,Autumn,1,1,0,
2023-09-24,89.16942721389336,0.8832143011730078,0.9542356803473337,21.2,0.0,0,0,0,Sunday,38,9,September,Autumn,1,0,0,
2023-09-25,83.16942721389336,0.8832143011730078,0.9542356803473337,22.6,0.0,0,0,0,Monday,39,9,September,Autumn,0,0,0,
2023-09-26,83.16942721389336,0.8832143011730078,0.9542356803473337,22.7,0.0,0,0,0,Tuesday,39,9,September,Autumn,0,0,0,
2023-09-27,83.16942721389336,0.8832143011730078,0.9542356803473337,21.6,0.0,0,0,0,Wednesday,39,9,September,Autumn,0,0,0,
2023-09-28,83.16942721389336,0.8832143011730078,0.9542356803473337,22.3,0.0,0,0,0,Thursday,39,9,September,Autumn,0,0,0,
2023-09-29,83.16942721389336,0.8832143011730078,0.9542356803473337,25.5,0.0,0,1,0,Friday,39,9,September,Autumn,0,1,0,
2023-09-30,89.16942721389334,0.8832143011730078,0.9542356803473337,26.0,0.0,0,1,0,Saturday,39,9,September,Autumn,1,1,0,
2023-10-01,86.66806070200887,0.8567989993588329,0.8917015175502221,23.4,0.0,0,0,0,Sunday,39,10,October,Autumn,1,0,0,
2023-10-02,80.66806070200889,0.8567989993588329,0.8917015175502221,21.6,0.0,0,0,0,Monday,40,10,October,Autumn,0,0,0,
2023-10-03,80.66806070200889,0.8567989993588329,0.8917015175502221,22.7,0.0,0,0,0,Tuesday,40,10,October,Autumn,0,0,0,
2023-10-04,80.66806070200889,0.8567989993588329,0.8917015175502221,22.3,0.0,0,0,0,Wednesday,40,10,October,Autumn,0,0,0,
2023-10-05,89.66806070200887,0.8567989993588329,0.8917015175502221,22.1,0.0,0,0,0,Thursday,40,10,October,Autumn,0,0,1,Implantação da República
2023-10-06,86.66806070200887,0.8567989993588329,0.8917015175502221,23.5,0.0,0,0,0,Friday,40,10,October,Autumn,0,1,0,
2023-10-07,92.66806070200889,0.8567989993588329,0.8917015175502221,22.9,0.0,0,0,0,Saturday,40,10,October,Autumn,1,1,0,
2023-10-08,86.66806070200887,0.8567989993588329,0.8917015175502221,23.8,0.0,0,0,0,Sunday,40,10,October,Autumn,1,0,0,
2023-10-09,80.66806070200889,0.8567989993588329,0.8917015175502221,23.8,0.0,0,0,0,Monday,41,10,October,Autumn,0,0,0,
2023-10-10,80.66806070200889,0.8567989993588329,0.8917015175502221,22.8,0.0,0,0,0,Tuesday,41,10,October,Autumn,0,0,0,
2023-10-11,80.66806070200889,0.8567989993588329,0.8917015175502221,21.2,0.0,0,0,0,Wednesday,41,10,October,Autumn,0,0,0,
2023-10-12,80.66806070200889,0.8567989993588329,0.8917015175502221,20.8,0.0,0,0,0,Thursday,41,10,October,Autumn,0,0,0,
2023-10-13,86.66806070200887,0.8567989993588329,0.8917015175502221,21.2,0.4,0,0,0,Friday,41,10,October,Autumn,0,1,0,
2023-10-14,92.66806070200889,0.8567989993588329,0.8917015175502221,20.4,0.3,0,0,0,Saturday,41,10,October,Autumn,1,1,0,
2023-10-15,77.66806070200887,0.8567989993588329,0.8917015175502221,19.3,5.3,1,0,0,Sunday,41,10,October,Autumn,1,0,0,
2023-10-16,71.66806070200889,0.8567989993588329,0.8917015175502221,20.9,2.2,1,0,0,Monday,42,10,October,Autumn,0,0,0,
2023-10-17,71.66806070200889,0.8567989993588329,0.8917015175502221,20.2,36.7,1,0,0,Tuesday,42,10,October,Autumn,0,0,0,
2023-10-18,71.66806070200889,0.8567989993588329,0.8917015175502221,20.6,1.3,1,0,0,Wednesday,42,10,October,Autumn,0,0,0,
2023-10-19,71.66806070200889,0.8567989993588329,0.8917015175502221,19.2,30.1,1,0,0,Thursday,42,10,October,Autumn,0,0,0,
2023-10-20,77.66806070200887,0.8567989993588329,0.8917015175502221,17.3,3.2,1,0,0,Friday,42,10,October,Autumn,0,1,0,
2023-10-21,83.66806070200887,0.8567989993588329,0.8917015175502221,16.5,2.9,1,0,0,Saturday,42,10,October,Autumn,1,1,0,
2023-10-22,77.66806070200887,0.8567989993588329,0.8917015175502221,15.4,3.9,1,0,0,Sunday,42,10,October,Autumn,1,0,0,
2023-10-23,71.66806070200889,0.8567989993588329,0.8917015175502221,15.2,2.6,1,0,0,Monday,43,10,October,Autumn,0,0,0,
2023-10-24,71.66806070200889,0.8567989993588329,0.8917015175502221,17.8,8.6,1,0,0,Tuesday,43,10,October,Autumn,0,0,0,
2023-10-25,80.66806070200889,0.8567989993588329,0.8917015175502221,19.4,0.7,0,0,0,Wednesday,43,10,October,Autumn,0,0,0,
2023-10-26,71.66806070200889,0.8567989993588329,0.8917015175502221,19.2,4.4,1,0,0,Thursday,43,10,October,Autumn,0,0,0,
2023-10-27,77.66806070200887,0.8567989993588329,0.8917015175502221,17.9,1.7,1,0,0,Friday,43,10,October,Autumn,0,1,0,
2023-10-28,83.66806070200887,0.8567989993588329,0.8917015175502221,18.7,1.4,1,0,0,Saturday,43,10,October,Autumn,1,1,0,
2023-10-29,77.66806070200887,0.8567989993588329,0.8917015175502221,17.8,17.4,1,0,0,Sunday,43,10,October,Autumn,1,0,0,
2023-10-30,80.66806070200889,0.8567989993588329,0.8917015175502221,16.3,0.0,0,0,0,Monday,44,10,October,Autumn,0,0,0,
2023-10-31,71.66806070200889,0.8567989993588329,0.8917015175502221,15.9,2.6,1,0,0,Tuesday,44,10,October,Autumn,0,0,0,
2023-11-01,67.19516698940127,0.7145205479452055,0.5548791747350319,18.9,5.1,1,0,0,Wednesday,44,11,November,Autumn,0,0,1,Dia de Todos os Santos
2023-11-02,58.19516698940127,0.7145205479452055,0.5548791747350319,17.6,2.5,1,0,0,Thursday,44,11,November,Autumn,0,0,0,
2023-11-03,73.19516698940127,0.7145205479452055,0.5548791747350319,16.9,0.0,0,0,0,Friday,44,11,November,Autumn,0,1,0,
2023-11-04,70.19516698940127,0.7145205479452055,0.5548791747350319,18.0,3.5,1,0,0,Saturday,44,11,November,Autumn,1,1,0,
2023-11-05,73.19516698940127,0.7145205479452055,0.5548791747350319,15.7,0.1,0,0,0,Sunday,44,11,November,Autumn,1,0,0,
2023-11-06,67.19516698940127,0.7145205479452055,0.5548791747350319,13.0,0.2,0,0,0,Monday,45,11,November,Autumn,0,0,0,
2023-11-07,67.19516698940127,0.7145205479452055,0.5548791747350319,13.7,0.1,0,0,0,Tuesday,45,11,November,Autumn,0,0,0,
2023-11-08,58.19516698940127,0.7145205479452055,0.5548791747350319,15.5,8.3,1,0,0,Wednesday,45,11,November,Autumn,0,0,0,
2023-11-09,58.19516698940127,0.7145205479452055,0.5548791747350319,16.0,3.1,1,0,0,Thursday,45,11,November,Autumn,0,0,0,
2023-11-10,73.19516698940127,0.7145205479452055,0.5548791747350319,16.4,0.1,0,0,0,Friday,45,11,November,Autumn,0,1,0,
2023-11-11,79.19516698940127,0.7145205479452055,0.5548791747350319,18.1,0.5,0,0,0,Saturday,45,11,November,Autumn,1,1,0,
2023-11-12,73.19516698940127,0.7145205479452055,0.5548791747350319,18.6,0.1,0,0,0,Sunday,45,11,November,Autumn,1,0,0,
2023-11-13,67.19516698940127,0.7145205479452055,0.5548791747350319,17.2,0.2,0,0,0,Monday,46,11,November,Autumn,0,0,0,
2023-11-14,67.19516698940127,0.7145205479452055,0.5548791747350319,15.6,0.0,0,0,0,Tuesday,46,11,November,Autumn,0,0,0,
2023-11-15,67.19516698940127,0.7145205479452055,0.5548791747350319,16.2,0.0,0,0,0,Wednesday,46,11,November,Autumn,0,0,0,
2023-11-16,67.19516698940127,0.7145205479452055,0.5548791747350319,17.8,0.2,0,0,0,Thursday,46,11,November,Autumn,0,0,0,
2023-11-17,73.19516698940127,0.7145205479452055,0.5548791747350319,17.0,0.0,0,0,0,Friday,46,11,November,Autumn,0,1,0,
2023-11-18,79.19516698940127,0.7145205479452055,0.5548791747350319,15.3,0.0,0,0,0,Saturday,46,11,November,Autumn,1,1,0,
2023-11-19,73.19516698940127,0.7145205479452055,0.5548791747350319,15.1,0.0,0,0,0,Sunday,46,11,November,Autumn,1,0,0,
2023-11-20,67.19516698940127,0.7145205479452055,0.5548791747350319,15.6,0.0,0,0,0,Monday,47,11,November,Autumn,0,0,0,
2023-11-21,67.19516698940127,0.7145205479452055,0.5548791747350319,13.9,0.0,0,0,0,Tuesday,47,11,November,Autumn,0,0,0,
2023-11-22,67.19516698940127,0.7145205479452055,0.5548791747350319,13.5,0.0,0,0,0,Wednesday,47,11,November,Autumn,0,0,0,
2023-11-23,67.19516698940127,0.7145205479452055,0.5548791747350319,12.5,0.0,0,0,0,Thursday,47,11,November,Autumn,0,0,0,
2023-11-24,73.19516698940127,0.7145205479452055,0.5548791747350319,11.5,0.0,0,0,0,Friday,47,11,November,Autumn,0,1,0,
2023-11-25,79.19516698940127,0.7145205479452055,0.5548791747350319,12.4,0.0,0,0,0,Saturday,47,11,November,Autumn,1,1,0,
2023-11-26,73.19516698940127,0.7145205479452055,0.5548791747350319,12.2,0.0,0,0,0,Sunday,47,11,November,Autumn,1,0,0,
2023-11-27,67.19516698940127,0.7145205479452055,0.5548791747350319,14.6,0.2,0,0,0,Monday,48,11,November,Autumn,0,0,0,
2023-11-28,58.19516698940127,0.7145205479452055,0.5548791747350319,17.0,10.2,1,0,0,Tuesday,48,11,November,Autumn,0,0,0,
2023-11-29,58.19516698940127,0.7145205479452055,0.5548791747350319,17.2,1.6,1,0,0,Wednesday,48,11,November,Autumn,0,0,0,
2023-11-30,58.19516698940127,0.7145205479452055,0.5548791747350319,16.1,36.8,1,0,0,Thursday,48,11,November,Autumn,0,0,0,
2023-12-01,64.58898477988232,0.5285931300117875,0.11472461949705837,11.6,0.4,0,0,0,Friday,48,12,December,Winter,0,1,1,Restauração da Independência
2023-12-02,61.588984779882324,0.5285931300117875,0.11472461949705837,10.9,0.1,0,0,0,Saturday,48,12,December,Winter,1,1,0,
2023-12-03,46.58898477988234,0.5285931300117875,0.11472461949705837,12.2,6.8,1,0,0,Sunday,48,12,December,Winter,1,0,0,
2023-12-04,40.58898477988233,0.5285931300117875,0.11472461949705837,13.8,9.6,1,0,0,Monday,49,12,December,Winter,0,0,0,
2023-12-05,40.58898477988233,0.5285931300117875,0.11472461949705837,10.9,5.4,1,0,0,Tuesday,49,12,December,Winter,0,0,0,
2023-12-06,49.58898477988233,0.5285931300117875,0.11472461949705837,11.1,0.0,0,0,0,Wednesday,49,12,December,Winter,0,0,0,
2023-12-07,40.58898477988233,0.5285931300117875,0.11472461949705837,15.5,8.0,1,0,0,Thursday,49,12,December,Winter,0,0,0,
2023-12-08,64.58898477988232,0.5285931300117875,0.11472461949705837,14.9,0.0,0,0,0,Friday,49,12,December,Winter,0,1,1,Imaculada Conceição
2023-12-09,61.588984779882324,0.5285931300117875,0.11472461949705837,16.6,0.9,0,0,0,Saturday,49,12,December,Winter,1,1,0,
2023-12-10,55.58898477988233,0.5285931300117875,0.11472461949705837,16.4,0.6,0,0,0,Sunday,49,12,December,Winter,1,0,0,
2023-12-11,49.58898477988233,0.5285931300117875,0.11472461949705837,15.3,0.3,0,0,0,Monday,50,12,December,Winter,0,0,0,
2023-12-12,40.58898477988233,0.5285931300117875,0.11472461949705837,17.1,2.8,1,0,0,Tuesday,50,12,December,Winter,0,0,0,
2023-12-13,49.58898477988233,0.5285931300117875,0.11472461949705837,13.7,0.0,0,0,0,Wednesday,50,12,December,Winter,0,0,0,
2023-12-14,49.58898477988233,0.5285931300117875,0.11472461949705837,12.1,0.0,0,0,0,Thursday,50,12,December,Winter,0,0,0,
2023-12-15,55.58898477988233,0.5285931300117875,0.11472461949705837,11.7,0.0,0,0,0,Friday,50,12,December,Winter,0,1,0,
2023-12-16,61.588984779882324,0.5285931300117875,0.11472461949705837,11.6,0.0,0,0,0,Saturday,50,12,December,Winter,1,1,0,
2023-12-17,55.58898477988233,0.5285931300117875,0.11472461949705837,10.1,0.0,0,0,0,Sunday,50,12,December,Winter,1,0,0,
2023-12-18,46.58898477988234,0.5285931300117875,0.11472461949705837,9.0,0.0,0,0,1,Monday,51,12,December,Winter,0,0,0,
2023-12-19,46.58898477988234,0.5285931300117875,0.11472461949705837,9.1,0.0,0,0,1,Tuesday,51,12,December,Winter,0,0,0,
2023-12-20,49.58898477988233,0.5285931300117875,0.11472461949705837,13.4,0.0,0,0,0,Wednesday,51,12,December,Winter,0,0,0,
2023-12-21,49.58898477988233,0.5285931300117875,0.11472461949705837,11.8,0.0,0,0,0,Thursday,51,12,December,Winter,0,0,0,
2023-12-22,55.58898477988233,0.5285931300117875,0.11472461949705837,11.2,0.0,0,0,0,Friday,51,12,December,Winter,0,1,0,
2023-12-23,61.588984779882324,0.5285931300117875,0.11472461949705837,10.2,0.0,0,0,0,Saturday,51,12,December,Winter,1,1,0,
2023-12-24,52.58898477988234,0.5285931300117875,0.11472461949705837,9.4,0.0,0,0,1,Sunday,51,12,December,Winter,1,0,0,
2023-12-25,55.58898477988233,0.5285931300117875,0.11472461949705837,9.3,0.0,0,0,1,Monday,52,12,December,Winter,0,0,1,Dia de Natal
2023-12-26,46.58898477988234,0.5285931300117875,0.11472461949705837,9.8,0.0,0,0,1,Tuesday,52,12,December,Winter,0,0,0,
2023-12-27,46.58898477988234,0.5285931300117875,0.11472461949705837,9.4,0.9,0,0,1,Wednesday,52,12,December,Winter,0,0,0,
2023-12-28,49.58898477988233,0.5285931300117875,0.11472461949705837,11.2,0.3,0,0,0,Thursday,52,12,December,Winter,0,0,0,
2023-12-29,55.58898477988233,0.5285931300117875,0.11472461949705837,10.6,0.0,0,0,0,Friday,52,12,December,Winter,0,1,0,
2023-12-30,61.588984779882324,0.5285931300117875,0.11472461949705837,12.0,0.5,0,0,0,Saturday,52,12,December,Winter,1,1,0,
2023-12-31,55.58898477988233,0.5285931300117875,0.11472461949705837,11.9,0.8,0,0,0,Sunday,52,12,December,Winter,1,0,0,
2024-01-01,54.0,0.48013185198423336,0.0,10.6,0.0,0,0,0,Monday,1,1,January,Winter,0,0,1,Ano Novo
2024-01-02,36.0,0.48013185198423336,0.0,16.1,9.4,1,0,0,Tuesday,1,1,January,Winter,0,0,0,
2024-01-03,36.0,0.48013185198423336,0.0,15.7,12.7,1,0,0,Wednesday,1,1,January,Winter,0,0,0,
2024-01-04,36.0,0.48013185198423336,0.0,14.6,2.9,1,0,0,Thursday,1,1,January,Winter,0,0,0,
2024-01-05,51.0,0.48013185198423336,0.0,11.4,0.5,0,0,0,Friday,1,1,January,Winter,0,1,0,
2024-01-06,56.99999999999999,0.48013185198423336,0.0,10.2,0.0,0,0,0,Saturday,1,1,January,Winter,1,1,0,
2024-01-07,48.0,0.48013185198423336,0.0,8.3,0.0,0,0,1,Sunday,1,1,January,Winter,1,0,0,
2024-01-08,32.99999999999999,0.48013185198423336,0.0,8.2,14.7,1,0,1,Monday,2,1,January,Winter,0,0,0,
2024-01-09,44.99999999999999,0.48013185198423336,0.0,10.9,0.0,0,0,0,Tuesday,2,1,January,Winter,0,0,0,
2024-01-10,44.99999999999999,0.48013185198423336,0.0,11.7,0.2,0,0,0,Wednesday,2,1,January,Winter,0,0,0,
2024-01-11,44.99999999999999,0.48013185198423336,0.0,10.6,0.1,0,0,0,Thursday,2,1,January,Winter,0,0,0,
2024-01-12,51.0,0.48013185198423336,0.0,10.6,0.7,0,0,0,Friday,2,1,January,Winter,0,1,0,
2024-01-13,48.0,0.48013185198423336,0.0,15.8,15.7,1,0,0,Saturday,2,1,January,Winter,1,1,0,
2024-01-14,42.0,0.48013185198423336,0.0,16.6,8.8,1,0,0,Sunday,2,1,January,Winter,1,0,0,
2024-01-15,36.0,0.48013185198423336,0.0,17.0,3.0,1,0,0,Monday,3,1,January,Winter,0,0,0,
2024-01-16,36.0,0.48013185198423336,0.0,17.1,20.2,1,0,0,Tuesday,3,1,January,Winter,0,0,0,
2024-01-17,36.0,0.48013185198423336,0.0,15.8,8.3,1,0,0,Wednesday,3,1,January,Winter,0,0,0,
2024-01-18,36.0,0.48013185198423336,0.0,15.0,12.6,1,0,0,Thursday,3,1,January,Winter,0,0,0,
2024-01-19,42.0,0.48013185198423336,0.0,13.1,26.8,1,0,0,Friday,3,1,January,Winter,0,1,0,
2024-01-20,56.99999999999999,0.48013185198423336,0.0,10.8,0.0,0,0,0,Saturday,3,1,January,Winter,1,1,0,
2024-01-21,48.0,0.48013185198423336,0.0,9.2,0.0,0,0,1,Sunday,3,1,January,Winter,1,0,0,
2024-01-22,44.99999999999999,0.48013185198423336,0.0,10.3,0.0,0,0,0,Monday,4,1,January,Winter,0,0,0,
2024-01-23,44.99999999999999,0.48013185198423336,0.0,14.3,0.0,0,0,0,Tuesday,4,1,January,Winter,0,0,0,
2024-01-24,44.99999999999999,0.48013185198423336,0.0,14.1,0.0,0,0,0,Wednesday,4,1,January,Winter,0,0,0,
2024-01-25,44.99999999999999,0.48013185198423336,0.0,14.7,0.0,0,0,0,Thursday,4,1,January,Winter,0,0,0,
2024-01-26,51.0,0.48013185198423336,0.0,14.9,0.0,0,0,0,Friday,4,1,January,Winter,0,1,0,
2024-01-27,56.99999999999999,0.48013185198423336,0.0,14.0,0.0,0,0,0,Saturday,4,1,January,Winter,1,1,0,
2024-01-28,51.0,0.48013185198423336,0.0,14.3,0.0,0,0,0,Sunday,4,1,January,Winter,1,0,0,
2024-01-29,44.99999999999999,0.48013185198423336,0.0,13.3,0.0,0,0,0,Monday,5,1,January,Winter,0,0,0,
2024-01-30,44.99999999999999,0.48013185198423336,0.0,13.4,0.0,0,0,0,Tuesday,5,1,January,Winter,0,0,0,
2024-01-31,44.99999999999999,0.48013185198423336,0.0,13.7,0.0,0,0,0,Wednesday,5,1,January,Winter,0,0,0,
2024-02-01,59.009129824099006,0.6280731435539935,0.35022824560247523,13.7,0.0,0,0,0,Thursday,5,2,February,Winter,0,0,0,
2024-02-02,65.009129824099,0.6280731435539935,0.35022824560247523,13.4,0.0,0,0,0,Friday,5,2,February,Winter,0,1,0,
2024-02-03,71.009129824099,0.6280731435539935,0.35022824560247523,12.0,0.0,0,0,0,Saturday,5,2,February,Winter,1,1,0,
2024-02-04,65.009129824099,0.6280731435539935,0.35022824560247523,12.3,0.0,0,0,0,Sunday,5,2,February,Winter,1,0,0,
2024-02-05,59.009129824099006,0.6280731435539935,0.35022824560247523,13.4,0.0,0,0,0,Monday,6,2,February,Winter,0,0,0,
2024-02-06,59.009129824099006,0.6280731435539935,0.35022824560247523,13.1,0.0,0,0,0,Tuesday,6,2,February,Winter,0,0,0,
